CertIssuer,CertIsOsBinary,CertSigType,CertStatus,CertStatusMsg,aslr,authenticode,cfg,dotNET,dynamicBase,forceIntegrity,gs,highEntropyVA,isolation,nx,path,rfg,safeSEH,seh
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,C:\Windows\System32\tzsync.exe,FALSE,FALSE,FALSE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\tzutil.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\ucsvc.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,C:\Windows\System32\UevAgentPolicyGenerator.exe,FALSE,FALSE,FALSE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,C:\Windows\System32\UevAppMonitor.exe,FALSE,FALSE,FALSE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,C:\Windows\System32\UevTemplateBaselineGenerator.exe,FALSE,FALSE,FALSE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,C:\Windows\System32\UevTemplateConfigItemGenerator.exe,FALSE,FALSE,FALSE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\UIMgrBroker.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\unlodctr.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\unregmp2.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\upfc.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\UpgradeResultsUI.exe,FALSE,FALSE,TRUE
,FALSE,None,NotSigned,"The file C:\Windows\System32\UpgradeSubscription.exe is not digitally signed. You cannot run this script on the current system. For more information about running scripts and setting execution policy, see about_Execution_Policies at https:/go.microsoft.com/fwlink/?LinkID=135170",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\UpgradeSubscription.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\upnpcont.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\UserAccountBroker.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\UserAccountControlSettings.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\userinit.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\UsoClient.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\usocoreworker.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\UtcDecoderHost.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Utilman.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Third Party Component CA 2012, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",FALSE,Catalog,Valid,Signature verified.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\valWBFPolicyService.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Third Party Component CA 2012, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",FALSE,Catalog,Valid,Signature verified.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\valWbioSyncSvc.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\VaultCmd.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\vds.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\vdsldr.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\verclsid.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\verifier.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\verifiergui.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\vfpctrl.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\vmcompute.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\VmComputeAgent.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,C:\Windows\System32\vmconnect.exe,FALSE,FALSE,FALSE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\vmms.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\vmplatformca.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\vmsp.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\vmwp.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\VsGraphicsDesktopEngine.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\VsGraphicsRemoteEngine.exe,FALSE,FALSE,TRUE
"CN=Microsoft Code Signing PCA, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",FALSE,Authenticode,Valid,Signature verified.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\vsjitdebugger.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\vssadmin.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\VSSVC.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\w32tm.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WaaSMedicAgent.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\waitfor.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WallpaperHost.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wbadmin.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wbengine.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wcsetupagent.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wdagtool.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WebManagement.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wecutil.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WerFault.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WerFaultSecure.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wermgr.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wevtutil.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wextract.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WFS.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\where.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\whoami.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wiaacmgr.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wiawow64.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wifitask.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wimserv.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WinBioDataModelOOBE.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Windows.Media.BackgroundPlayback.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Windows.WARP.JITService.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WindowsActionDialog.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WindowsUpdateElevatedInstaller.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wininit.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,C:\Windows\System32\winload.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\winlogon.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,C:\Windows\System32\winresume.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\winrs.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\winrshost.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WinRTNetMUAHostServer.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WinSAT.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\winver.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wkspbroker.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wksprt.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wlanext.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wlrmdr.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WMPDMC.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WorkFolders.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wowreg32.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WpcMon.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WpcTok.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WPDShextAutoplay.exe,FALSE,FALSE,TRUE
